id,appTitle,userName,date,score,text,original_text,bug_report
557994,Google,world pay,"May 7, 2019",5,change will update to your goole store acountbangladesh has not spoken the truth to the alliance computer business companybangladesh is the goole contact goole is questor all last,"changes will update to your Google Store account.Bangladesh has not spoken the truth to the Alliance Computer Business Company,Bangladesh is the Google # 1 Contact Google's Suggestor All Falast",
557995,Google,dipankar paul,"May 7, 2019",1,goole service back service i am not satisfied post,Google services back service I am not satisfied post 4,
558000,Google,Areola Esperanza,"May 7, 2019",5,my couture mot work to update please help me to update thanks,my youtube mot work to update please help me to update thanks,
558001,Google,La Verne J. Setorie,"May 7, 2019",5,i replaced my phone and a soon a i put in my email my contact were added glad i took the time to goole save my contact thank you really like having your service stay safe,"I replaced my phone and as soon as I put in my email; my contacts were added. Glad I took the time to Google save my contacts. Thank you, really like having your services. Stay safe",
558004,Google,Nchiteletje Mohlala,"May 7, 2019",5,struggling in term of internet connection,strugling in terms of internet conection,
558009,Google,T Chris,"May 7, 2019",5,this is one great move by goole inc really great,This is one great move by Google Inc. Really great,
558012,Google,Bryan Walker,"May 7, 2019",5,could not live without it,couldn't live without it,
558013,Google,Maha cartoon tv2,"May 7, 2019",1,not got read send me please,not got2$ rewad send me please,
558016,Google,Jai Mahaveer,"May 7, 2019",5,your work is great keep your work up,your work is great 👍👍👍👍 keep it up.,
558019,Google,Crucher 567,"May 7, 2019",5,i love you goole is my best friend in world friend make me fool but my best friend goole not,I love you google is my best friend in world friends make me fool but my best friend google not,
558023,Google,Darshan Arya,"May 7, 2019",5,no more word to say at this application dear user please do install this application and use the and know at the application by ourself so why i said there is no more word to uphold ourself feature really ourself outstanding application no more negative comment,"No more words to say abt this application...... Dear users plz do install the app and use the, and know abt the app by urself so y i said there is no more words to uphold its feature, really its outstanding application no more negative comment 😊😍",
558029,Google,Rashampreet Kaur,"May 7, 2019",5,all time my help the goole,all time my help the Google,
558030,Google,Md Rubel hosain,"May 7, 2019",5,this is really good,This Is really good .,
558032,Google,Julito Donaire,"May 7, 2019",5,super useful aps i love super useful aps,Super usefull Apss I Love It,
558035,Google,Abhijeet Singh,"May 7, 2019",1,very bad experience to visit goole,very bad experience to visit google,
558036,Google,Sehvaj Khan,"May 7, 2019",5,best application for android phone and all world,best app for Android phone and all world,
558037,Google,Winkis World,"May 7, 2019",5,make my time smooth,makes my time smooth,
558038,Google,Jogesh Nanda,"May 7, 2019",1,every day they give new update,every 10 days they give new update,
558039,Google,Loyalty Respect,"May 7, 2019",2,h rut t gc,h41 rut t. 21g32c2,
558041,Google,Phool Singh,"May 7, 2019",3,un n v why d sd d,"un n v y d ,$% %s.d ffddd",
558044,Google,ReV_DeatH,"May 7, 2019",1,do not force the update by causing the old application crash whenever we try to use the old application crash,Don't force the updates by causing the old application crash whenever we try to use it.,
558045,Google,Nicholas Ntim,"May 7, 2019",5,mm you m l mm not kidding,. ..mm. ...... .......N.u m . .lll mmmmmmmmm . Nk,
558048,Google,Dheeraj Bajpai,"May 7, 2019",5,thank you for helping goole,thank you for helping Google,
558051,Google,Kader Khan,"May 7, 2019",5,c d f h,c d f h,
558053,Google,Supradip Boral,"May 9, 2019",5,it will help a small boy to an did age man it give a nice experience,IT WILL HELP A SMALL BOY TO AN OID AGE MAN. IT GIVES A NICE EXPERIENCE,
558054,Google,Panda,"May 9, 2019",1,why did you remove the option to specifically block certain topic in the news section i do not care about a royal baby stopping popping it up,why did you remove the option to specifically block certain topic in the news section? I dont care about a royal baby. stopping popping it up,
558057,Google,tabassum pathan,"May 9, 2019",5,very very very nice,very very very nice,
558058,Google,A Google User,"May 9, 2019",5,nothing in world except goole,Nothing in world except GOOGLE,
558061,Google,Ravindra Kumar Bharti,"May 9, 2019",5,update it more ok,update it more. ok,
558063,Google,Alvin Beatty,"May 9, 2019",5,always had really good service with goole hand go,always had really good service with google' yhankd goys,
